%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1508712057641496783,data,1,4,0,166.346878052,-459.470153809,-0.267115712166,-0.0241118222475
1508712057662470775,data,1,4,0,166.291213989,-459.470184326,-0.273419111967,-0.0242673549801
1508712057662731456,data,1,4,0,166.257247925,-459.470184326,-0.277064532042,-0.0239607281983
1508712057672518312,data,1,4,0,166.236526489,-459.470184326,-0.279145568609,-0.0237737931311
1508712057673338636,data,1,4,0,166.223876953,-459.470184326,-0.280328035355,-0.0236598346382
1508712057692183484,data,1,4,0,166.216156006,-459.470184326,-0.281040012836,-0.0230493489653
1508712057693873664,data,1,4,0,166.21144104,-459.470153809,-0.28147739172,-0.0222130306065
1508712057704784077,data,1,4,0,166.208572388,-459.470153809,-0.28172442317,-0.0217032805085
1508712057712912004,data,1,4,0,166.20715332,-459.470092773,-0.249844580889,-0.018696192652
1508712057725981718,data,1,4,0,166.206512451,-459.470062256,-0.230405315757,-0.0168632920831
1508712057732156544,data,1,4,0,166.206253052,-459.470031738,-0.218579769135,-0.0153466844931
1508712057743683321,data,1,4,0,166.206176758,-459.469970703,-0.211370036006,-0.0144223719835
1508712057752156721,data,1,4,0,166.206176758,-459.469940186,-0.20699493587,-0.013538332656
1508712057762657962,data,1,4,0,166.206207275,-459.469909668,-0.204327970743,-0.0129995737225
1508712057774011090,data,1,4,0,166.206253052,-459.469909668,-0.202720403671,-0.0123640419915
1508712057793985745,data,1,4,0,166.206283569,-459.46987915,-0.20176012814,-0.0116189625114
1508712057794158195,data,1,4,0,166.206100464,-459.46987915,-0.221228569746,-0.0122119588777
1508712057802751233,data,1,4,0,166.205841064,-459.46987915,-0.233115643263,-0.0121697904542
1508712057811219372,data,1,4,0,166.205612183,-459.469848633,-0.240381121635,-0.0117001524195
1508712057821789625,data,1,4,0,166.205429077,-459.469848633,-0.244809061289,-0.0114139020443
1508712057831292727,data,1,4,0,166.205276489,-459.469848633,-0.247530713677,-0.010667828843
1508712057841981001,data,1,4,0,166.205169678,-459.469818115,-0.249189168215,-0.0102130901068
1508712057853418558,data,1,4,0,166.205093384,-459.469818115,-0.250218421221,-0.00940078217536
1508712057864053290,data,1,4,0,166.205032349,-459.469787598,-0.250845521688,-0.00890568271279
1508712057873496860,data,1,4,0,166.205001831,-459.469787598,-0.251227557659,-0.00860394444317
1508712057892762130,data,1,4,0,166.204971313,-459.46975708,-0.251477479935,-0.00783321633935
1508712057892876142,data,1,4,0,166.204956055,-459.469726562,-0.251646786928,-0.0066048996523
1508712057901120529,data,1,4,0,166.204376221,-459.469726562,-0.305959165096,-0.00686511816457
1508712057912763401,data,1,4,0,166.203643799,-459.469696045,-0.339080929756,-0.00593872927129
1508712057922072333,data,1,4,0,166.202972412,-459.469696045,-0.359277158976,-0.00423668930307
1508712057933745986,data,1,4,0,166.202423096,-459.469665527,-0.371585637331,-0.0031992753502
1508712057940840148,data,1,4,0,166.202011108,-459.469604492,-0.379085749388,-0.00118752254639
1508712057955592335,data,1,4,0,166.201705933,-459.469573975,-0.383655935526,3.8641741412e-05
1508712057961031734,data,1,4,0,166.20149231,-459.469543457,-0.386429667473,0.00200111232698
1508712057970884893,data,1,4,0,166.201339722,-459.469482422,-0.388119608164,0.00319721503183
1508712057982552921,data,1,4,0,166.20123291,-459.469451904,-0.389127552509,0.00518742483109
1508712057991017623,data,1,4,0,166.200881958,-459.469390869,-0.415794044733,0.00874285306782
1508712058004845786,data,1,4,0,166.200485229,-459.469299316,-0.432048022747,0.0109099010006
1508712058019448595,data,1,4,0,166.200134277,-459.469238281,-0.441898792982,0.0137950042263
1508712058027155317,data,1,4,0,166.199859619,-459.469177246,-0.447902172804,0.0155534166843
1508712058030704482,data,1,4,0,166.199645996,-459.469116211,-0.451488435268,0.0182442106307
1508712058040436650,data,1,4,0,166.199493408,-459.469055176,-0.453673690557,0.0198841895908
1508712058051170706,data,1,4,0,166.199386597,-459.468994141,-0.454895347357,0.0228892415762
1508712058064087658,data,1,4,0,166.199310303,-459.468933105,-0.455639630556,0.0247207805514
1508712058070016023,data,1,4,0,166.199264526,-459.468841553,-0.45597448945,0.0276472046971
1508712058081428266,data,1,4,0,166.199234009,-459.468780518,-0.456036150455,0.0313064903021
1508712058092579412,data,1,4,0,166.19921875,-459.468688965,-0.456073582172,0.0335367843509
1508712058101588705,data,1,4,0,166.200119019,-459.468688965,-0.369929134846,0.0290760360658
1508712058112482035,data,1,4,0,166.201263428,-459.468719482,-0.317420780659,0.0263568479568
1508712058121093041,data,1,4,0,166.202316284,-459.46875,-0.285317867994,0.0257001891732
1508712058131462718,data,1,4,0,166.203170776,-459.468780518,-0.265752881765,0.0253000129014
1508712058144050082,data,1,4,0,166.203826904,-459.468780518,-0.253720730543,0.026046520099
1508712058154883880,data,1,4,0,166.204315186,-459.468780518,-0.246388852596,0.0265015996993
1508712058166167736,data,1,4,0,166.204666138,-459.46875,-0.241807043552,0.0277245342731
1508712058173903678,data,1,4,0,166.204910278,-459.468719482,-0.238863155246,0.0296183582395
1508712058181639724,data,1,4,0,166.205078125,-459.468688965,-0.237069621682,0.0307726766914
1508712058190275470,data,1,4,0,166.204818726,-459.468597412,-0.271589696407,0.0377618782222
1508712058205387192,data,1,4,0,166.204421997,-459.468505859,-0.292631387711,0.0420219823718
1508712058211886867,data,1,4,0,166.204025269,-459.468414307,-0.305456399918,0.0446184314787
1508712058223084315,data,1,4,0,166.203704834,-459.468322754,-0.313075304031,0.0474770143628
1508712058232188245,data,1,4,0,166.203460693,-459.468231201,-0.317449897528,0.0508327186108
1508712058244829933,data,1,4,0,166.203292847,-459.468139648,-0.320115536451,0.0528779253364
1508712058253643181,data,1,4,0,166.203170776,-459.468078613,-0.321501612663,0.0554595142603
1508712058263055657,data,1,4,0,166.203079224,-459.468017578,-0.322346031666,0.0570328943431
1508712058274617903,data,1,4,0,166.203018188,-459.467956543,-0.322618186474,0.0592729076743
1508712058282499055,data,1,4,0,166.202987671,-459.46786499,-0.32245823741,0.0622584261
1508712058296268883,data,1,4,0,166.201507568,-459.467498779,-0.459990739822,0.0926612690091
1508712058304401185,data,1,4,0,166.199676514,-459.467041016,-0.543201684952,0.114098377526
1508712058312395203,data,1,4,0,166.197982788,-459.46661377,-0.593918025494,0.127164140344
1508712058324247557,data,1,4,0,166.196624756,-459.466247559,-0.624131441116,0.138212054968
1508712058333488781,data,1,4,0,166.195587158,-459.465942383,-0.642543315887,0.144945070148
1508712058341482226,data,1,4,0,166.194839478,-459.465667725,-0.652857303619,0.152832448483
1508712058353647657,data,1,4,0,166.19430542,-459.465423584,-0.659141421318,0.157639309764
1508712058363514722,data,1,4,0,166.193954468,-459.465240479,-0.662160873413,0.163761809468
1508712058371404416,data,1,4,0,166.193725586,-459.465026855,-0.663158893585,0.170650422573
1508712058382402644,data,1,4,0,166.193572998,-459.464874268,-0.663766384125,0.174848780036
1508712058391814859,data,1,4,0,166.194854736,-459.465087891,-0.535787343979,0.14426368475
1508712058402692303,data,1,4,0,166.196502686,-459.465423584,-0.457778900862,0.125620484352
1508712058410270899,data,1,4,0,166.198043823,-459.465759277,-0.409836888313,0.115610770881
1508712058422119138,data,1,4,0,166.199310303,-459.466033936,-0.380618661642,0.109510369599
1508712058430309305,data,1,4,0,166.200286865,-459.466217041,-0.362438768148,0.107025586069
1508712058443950330,data,1,4,0,166.201004028,-459.466339111,-0.35136064887,0.105511695147
1508712058454224693,data,1,4,0,166.201522827,-459.466430664,-0.344179481268,0.105960160494
1508712058463136484,data,1,4,0,166.201873779,-459.466461182,-0.339804112911,0.106233850121
1508712058478838111,data,1,4,0,166.202133179,-459.466461182,-0.336770117283,0.107533849776
1508712058482622539,data,1,4,0,166.202316284,-459.466461182,-0.334548085928,0.109442450106
1508712058491126252,data,1,4,0,166.20211792,-459.466339111,-0.363617867231,0.120936281979
1508712058499909656,data,1,4,0,166.201812744,-459.466156006,-0.380778491497,0.129561334848
1508712058512097379,data,1,4,0,166.20149231,-459.466003418,-0.391237974167,0.134818285704
1508712058523863534,data,1,4,0,166.201248169,-459.46585083,-0.397129535675,0.139380216599
1508712058532688137,data,1,4,0,166.201049805,-459.465698242,-0.400224715471,0.143515512347
1508712058546989119,data,1,4,0,166.200912476,-459.465576172,-0.402110725641,0.14603574574
1508712058555921484,data,1,4,0,166.200332642,-459.465301514,-0.402645230293,0.149179026484
1508712058569960691,data,1,4,0,166.199981689,-459.465118408,-0.402966350317,0.151093035936
1508712058570434708,data,1,4,0,166.200500488,-459.465240479,-0.402645915747,0.153627201915
1508712058580183751,data,1,4,0,166.200424194,-459.63079834,-0.417408525944,0.159270435572
1508712058590831452,data,1,4,0,166.200271606,-459.731628418,-0.425719559193,0.165127724409
1508712058601371600,data,1,4,0,166.200134277,-459.793060303,-0.430785268545,0.169117242098
1508712058614936999,data,1,4,0,166.200027466,-459.830444336,-0.433279424906,0.173256605864
1508712058628337135,data,1,4,0,166.199935913,-459.853210449,-0.43479937315,0.1759352386
1508712058634963738,data,1,4,0,166.199874878,-459.86706543,-0.435120016336,0.179109796882
1508712058643295834,data,1,4,0,166.19984436,-459.875457764,-0.434613585472,0.182737708092
1508712058657021808,data,1,4,0,166.199829102,-459.880554199,-0.434304744005,0.184984087944
1508712058663277260,data,1,4,0,166.199829102,-459.883605957,-0.433514297009,0.187744185328
1508712058675705299,data,1,4,0,166.199829102,-459.885467529,-0.433032482862,0.189439460635
1508712058681957105,data,1,4,0,166.19984436,-459.886566162,-0.432134568691,0.191825449467
1508712058692876894,data,1,4,0,166.199859619,-459.887237549,-0.431587278843,0.193284511566
1508712058702429007,data,1,4,0,166.199584961,-459.887481689,-0.458004027605,0.208104625344
1508712058713043687,data,1,4,0,166.199249268,-459.887512207,-0.473266810179,0.218929901719
1508712058722881898,data,1,4,0,166.198944092,-459.887451172,-0.482569336891,0.225528910756
1508712058735142851,data,1,4,0,166.198699951,-459.887359619,-0.487538397312,0.231013134122
1508712058744635485,data,1,4,0,166.198516846,-459.887268066,-0.490566462278,0.234355822206
1508712058751274328,data,1,4,0,166.198394775,-459.887176514,-0.491716742516,0.23781606555
1508712058763316476,data,1,4,0,166.198303223,-459.887084961,-0.492417424917,0.23992498219
1508712058770441888,data,1,4,0,166.198257446,-459.886993408,-0.492061257362,0.242782607675
1508712058782163250,data,1,4,0,166.198226929,-459.886932373,-0.491843938828,0.244524240494
1508712058791183377,data,1,4,0,166.198226929,-459.886871338,-0.491108417511,0.24677503109
1508712058801665399,data,1,4,0,166.198638916,-459.887023926,-0.451317757368,0.228049591184
1508712058814617195,data,1,4,0,166.199172974,-459.887237549,-0.426637619734,0.21746429801
1508712058823791386,data,1,4,0,166.199676514,-459.887420654,-0.411150217056,0.211866274476
1508712058835855878,data,1,4,0,166.200073242,-459.887573242,-0.401711434126,0.208454623818
1508712058842538160,data,1,4,0,166.200393677,-459.887695312,-0.395601600409,0.207053586841
1508712058859504335,data,1,4,0,166.200637817,-459.887786865,-0.391878455877,0.206199988723
1508712058866421151,data,1,4,0,166.200805664,-459.887817383,-0.389254212379,0.206346705556
1508712058873218017,data,1,4,0,166.200927734,-459.8878479,-0.387655198574,0.20643633604
1508712058893235329,data,1,4,0,166.201019287,-459.8878479,-0.386327117682,0.207147449255
1508712058893711534,data,1,4,0,166.200759888,-459.887695312,-0.415531009436,0.223847344518
1508712058904931483,data,1,4,0,166.200408936,-459.887451172,-0.432761698961,0.235071793199
1508712058914505159,data,1,4,0,166.200088501,-459.887237549,-0.442759305239,0.242825508118
1508712058935557798,data,1,4,0,166.199813843,-459.887023926,-0.448852330446,0.247551098466
1508712058935730144,data,1,4,0,166.199615479,-459.886871338,-0.452046334743,0.251358598471
1508712058941201627,data,1,4,0,166.199478149,-459.886749268,-0.453992515802,0.253678947687
1508712058952217875,data,1,4,0,166.199386597,-459.886657715,-0.454473465681,0.256334632635
1508712058970741729,data,1,4,0,166.199325562,-459.886566162,-0.454766273499,0.257953077555
1508712058972321595,data,1,4,0,166.199295044,-459.886505127,-0.454305201769,0.260048568249
1508712058982607989,data,1,4,0,166.199279785,-459.886444092,-0.454023987055,0.261325627565
1508712058991565250,data,1,4,0,166.199279785,-459.886383057,-0.453166514635,0.263276576996
1508712059001843936,data,1,4,0,166.198486328,-459.88583374,-0.527546048164,0.311374515295
1508712059010866406,data,1,4,0,166.197494507,-459.885162354,-0.572883188725,0.340691864491
1508712059023639918,data,1,4,0,166.196578979,-459.88458252,-0.600515782833,0.358560472727
1508712059031200858,data,1,4,0,166.195846558,-459.884063721,-0.616319656372,0.371163696051
1508712059041557722,data,1,4,0,166.195297241,-459.883666992,-0.625950336456,0.378844290972
1508712059054481132,data,1,4,0,166.194900513,-459.883361816,-0.630807161331,0.385171443224
1508712059065311024,data,1,4,0,166.194625854,-459.883117676,-0.633766114712,0.389027059078
1508712059072710294,data,1,4,0,166.194458008,-459.88293457,-0.634613871574,0.392908871174
1508712059084461969,data,1,4,0,166.194351196,-459.882781982,-0.633979856968,0.397092729807
1508712059096918446,data,1,4,0,166.195114136,-459.883178711,-0.557400047779,0.351058751345
1508712059107329790,data,1,4,0,166.196090698,-459.883728027,-0.51010453701,0.323960572481
1508712059113571440,data,1,4,0,166.197021484,-459.884216309,-0.480716466904,0.308309406042
1508712059124666492,data,1,4,0,166.197799683,-459.884643555,-0.462805867195,0.298770844936
1508712059132371339,data,1,4,0,166.198394775,-459.88494873,-0.451211392879,0.29399228096
1508712059145320844,data,1,4,0,166.19883728,-459.885162354,-0.444146096706,0.291080623865
1508712059151811404,data,1,4,0,166.199157715,-459.885314941,-0.439277291298,0.290154218674
1508712059165286488,data,1,4,0,166.199386597,-459.885406494,-0.436310708523,0.289590090513
1508712059170641564,data,1,4,0,166.199554443,-459.885467529,-0.433909714222,0.290129095316
1508712059182922361,data,1,4,0,166.199676514,-459.885498047,-0.432446807623,0.290457874537
1508712059195526236,data,1,4,0,166.199768066,-459.885498047,-0.430808335543,0.291755288839
1508712059203276605,data,1,4,0,166.199462891,-459.885223389,-0.463732749224,0.317634344101
1508712059216771221,data,1,4,0,166.199066162,-459.884857178,-0.483801662922,0.333408594131
1508712059220845393,data,1,4,0,166.198684692,-459.884552002,-0.495106488466,0.344347506762
1508712059232547692,data,1,4,0,166.198394775,-459.884277344,-0.501996159554,0.351014256477
1508712059242303350,data,1,4,0,166.198165894,-459.884033203,-0.505002677441,0.356753200293
1508712059253100949,data,1,4,0,166.198028564,-459.883850098,-0.505726397038,0.361782521009
1508712059264675382,data,1,4,0,166.197937012,-459.88369751,-0.506166934967,0.364847511053
1508712059274525573,data,1,4,0,166.197875977,-459.883575439,-0.506435096264,0.366715192795
1508712059283144652,data,1,4,0,166.197845459,-459.883453369,-0.505388796329,0.369497388601
1508712059300022024,data,1,4,0,166.197402954,-460.048675537,-0.546456754208,0.404186010361
1508712059312415948,data,1,4,0,166.196853638,-460.149108887,-0.571489214897,0.426017820835
1508712059334858190,data,1,4,0,166.196350098,-460.210144043,-0.585136771202,0.44184717536
1508712059344245509,data,1,4,0,166.195983887,-460.247253418,-0.591856837273,0.453800231218
1508712059362585766,data,1,4,0,166.195724487,-460.269744873,-0.594442486763,0.463144719601
1508712059371772145,data,1,4,0,166.195556641,-460.28338623,-0.596017539501,0.468934446573
1508712059372038607,data,1,4,0,166.195449829,-460.291656494,-0.595103681087,0.474840342999
1508712059383722521,data,1,4,0,166.195404053,-460.296630859,-0.59454625845,0.478474766016
1508712059388370711,data,1,4,0,166.195388794,-460.299621582,-0.592707693577,0.482533216476
1508712059396247332,data,1,4,0,166.195388794,-460.301422119,-0.591586947441,0.485019624233
1508712059402878258,data,1,4,0,166.195602417,-460.302642822,-0.572563707829,0.474042892456
1508712059421251068,data,1,4,0,166.195846558,-460.303466797,-0.560968339443,0.467356681824
1508712059432321484,data,1,4,0,166.196090698,-460.303985596,-0.553901076317,0.463284283876
1508712059433454364,data,1,4,0,166.196273804,-460.304351807,-0.549593985081,0.460804075003
1508712059435203295,data,1,4,0,166.196426392,-460.304595947,-0.546969234943,0.459293693304
1508712059441836044,data,1,4,0,166.196563721,-460.304718018,-0.542763054371,0.461425870657
1508712059453580063,data,1,4,0,166.196670532,-460.304779053,-0.540199577808,0.462726145983
1508712059462297373,data,1,4,0,166.196762085,-460.304779053,-0.537559986115,0.464754641056
1508712059473499665,data,1,4,0,166.196838379,-460.304779053,-0.535951316357,0.465991228819
1508712059488346905,data,1,4,0,166.196914673,-460.304748535,-0.533904016018,0.467954277992
1508712059504422808,data,1,4,0,166.196990967,-460.304718018,-0.529681324959,0.469464272261
1508712059504623435,data,1,4,0,166.19708252,-460.3046875,-0.527107596397,0.470384597778
1508712059511431864,data,1,4,0,166.197158813,-460.304656982,-0.524183750153,0.472437113523
1508712059521659508,data,1,4,0,166.197250366,-460.304595947,-0.521018743515,0.475187748671
1508712059535516160,data,1,4,0,166.19732666,-460.304534912,-0.519089818001,0.476864248514
1508712059558099290,data,1,4,0,166.197402954,-460.304473877,-0.516138315201,0.47977951169
1508712059565392048,data,1,4,0,166.197463989,-460.304412842,-0.514339447021,0.481556355953
1508712059565578717,data,1,4,0,166.197525024,-460.304351807,-0.511775076389,0.48417788744
1508712059570318367,data,1,4,0,166.19758606,-460.304321289,-0.510212123394,0.48577567935
1508712059581923113,data,1,4,0,166.197631836,-460.304260254,-0.509259581566,0.486749410629
1508712059591038397,data,1,4,0,166.197692871,-460.304199219,-0.507241487503,0.488826751709
1508712059605425057,data,1,4,0,166.197662354,-460.304077148,-0.513196349144,0.497106343508
1508712059616060363,data,1,4,0,166.197616577,-460.303955078,-0.515160143375,0.503845512867
1508712059623377653,data,1,4,0,166.19758606,-460.30380249,-0.515014410019,0.509296834469
1508712059631016875,data,1,4,0,166.197570801,-460.30368042,-0.514925479889,0.512619197369
1508712059644027213,data,1,4,0,166.19758606,-460.30355835,-0.513589978218,0.515909671783
1508712059655084973,data,1,4,0,166.19758606,-460.303466797,-0.51277589798,0.517914950848
1508712059661852880,data,1,4,0,166.197616577,-460.303375244,-0.510829389095,0.52055066824
1508712059673868830,data,1,4,0,166.197662354,-460.303283691,-0.50839060545,0.523361742496
1508712059681079973,data,1,4,0,166.19770813,-460.303222656,-0.506904125214,0.525075018406
1508712059691773612,data,1,4,0,166.197677612,-460.303070068,-0.512971401215,0.536113262177
1508712059705262083,data,1,4,0,166.197601318,-460.302886963,-0.516669809818,0.542841315269
1508712059710184704,data,1,4,0,166.197555542,-460.302734375,-0.517551898956,0.548229217529
1508712059722629305,data,1,4,0,166.197525024,-460.302581787,-0.518089413643,0.551512897015
1508712059733331226,data,1,4,0,166.197509766,-460.302459717,-0.516595125198,0.555198192596
1508712059742696306,data,1,4,0,166.197540283,-460.302337646,-0.514074206352,0.558909356594
1508712059786231343,data,1,4,0,166.197570801,-460.302246094,-0.512537658215,0.561171114445
1508712059787768657,data,1,4,0,166.197616577,-460.302154541,-0.509924709797,0.564052402973
1508712059788527261,data,1,4,0,166.197677612,-460.302062988,-0.506361484528,0.567546188831
1508712059796016533,data,1,4,0,166.197753906,-460.301971436,-0.504189670086,0.569675505161
1508712059805491613,data,1,4,0,166.441986084,-460.467193604,-0.527412712574,0.604145109653
1508712059817818922,data,1,4,0,166.590698242,-460.567657471,-0.542583763599,0.625843405724
1508712059829056475,data,1,4,0,166.681228638,-460.628723145,-0.552449464798,0.639487683773
1508712059831321872,data,1,4,0,166.736328125,-460.665863037,-0.55883949995,0.648058652878
1508712059840833776,data,1,4,0,166.769882202,-460.688415527,-0.562963724136,0.653437674046
1508712059868627291,data,1,4,0,166.790359497,-460.702087402,-0.559809684753,0.661698758602
1508712059869495272,data,1,4,0,166.802856445,-460.710388184,-0.557972073555,0.666791379452
1508712059881000693,data,1,4,0,166.810501099,-460.715393066,-0.556903898716,0.669930160046
1508712059902822770,data,1,4,0,166.815170288,-460.718414307,-0.554555892944,0.673277258873
1508712059904626181,data,1,4,0,166.818054199,-460.720214844,-0.551473200321,0.676678240299
1508712059922770498,data,1,4,0,166.819839478,-460.721282959,-0.549605965614,0.678758859634
1508712059925266835,data,1,4,0,166.82093811,-460.721923828,-0.548475146294,0.680031657219
1508712059925473348,data,1,4,0,166.821640015,-460.722290039,-0.545523285866,0.682611823082
1508712059925578558,data,1,4,0,166.822540283,-460.723022461,-0.501077890396,0.63341408968
1508712059935137651,data,1,4,0,166.823394775,-460.723815918,-0.473988473415,0.603427171707
1508712059955470904,data,1,4,0,166.824111938,-460.724487305,-0.455780655146,0.586457431316
1508712059955618823,data,1,4,0,166.824676514,-460.725006104,-0.444684505463,0.576115787029
1508712059964671398,data,1,4,0,166.825119019,-460.725372314,-0.435875952244,0.571361005306
1508712059974874406,data,1,4,0,166.825439453,-460.725646973,-0.430508255959,0.568464159966
1508712059983434005,data,1,4,0,166.825698853,-460.725799561,-0.425453811884,0.568023324013
1508712059992223555,data,1,4,0,166.825881958,-460.725860596,-0.422908514738,0.572336852551
1508712060002572138,data,1,4,0,166.826019287,-460.725860596,-0.42135772109,0.574966549873
1508712060012245034,data,1,4,0,166.826126099,-460.725830078,-0.418233722448,0.578130304813
1508712060034800038,data,1,4,0,166.826217651,-460.725799561,-0.416329860687,0.580058693886
1508712060038756343,data,1,4,0,166.826309204,-460.725738525,-0.413289040327,0.582555711269
1508712060050805992,data,1,4,0,166.826385498,-460.72567749,-0.411435782909,0.584077656269
1508712060055300273,data,1,4,0,166.826461792,-460.725646973,-0.408398777246,0.586322307587
1508712060062618241,data,1,4,0,166.826522827,-460.725585938,-0.406547814608,0.587690412998
1508712060072151343,data,1,4,0,166.826599121,-460.725524902,-0.403577417135,0.589774310589
1508712060082180702,data,1,4,0,166.826690674,-460.725463867,-0.399479746819,0.592566788197
1508712060091757556,data,1,4,0,166.826782227,-460.725402832,-0.3969822824,0.594268739223
1508712060100609815,data,1,4,0,166.826904297,-460.725402832,-0.390329241753,0.591461360455
1508712060115596900,data,1,4,0,166.827011108,-460.72543335,-0.386274188757,0.589749991894
1508712060121033227,data,1,4,0,166.827133179,-460.72543335,-0.382074832916,0.589815914631
1508712060131936817,data,1,4,0,166.82723999,-460.72543335,-0.379515498877,0.589856147766
1508712060140265319,data,1,4,0,166.827346802,-460.72543335,-0.375811010599,0.591232061386
1508712060151801783,data,1,4,0,166.827423096,-460.725402832,-0.373553216457,0.592070758343
1508712060162293284,data,1,4,0,166.827514648,-460.725402832,-0.3703751266,0.593696057796
1508712060171440756,data,1,4,0,166.827606201,-460.725341797,-0.366597473621,0.595804870129
1508712060184148070,data,1,4,0,166.827331543,-460.724700928,-0.398476094007,0.653861761093
1508712060191886616,data,1,4,0,166.826965332,-460.723907471,-0.415142714977,0.690896332264
1508712060205342586,data,1,4,0,166.826644897,-460.723144531,-0.425300866365,0.713468670845
1508712060215192047,data,1,4,0,166.826385498,-460.72253418,-0.429058521986,0.728645384312
1508712060231132114,data,1,4,0,166.826217651,-460.722045898,-0.431348085403,0.737894296646
1508712060234877271,data,1,4,0,166.826095581,-460.721710205,-0.432743042707,0.743530213833
1508712060243960211,data,1,4,0,166.826034546,-460.721435547,-0.43107059598,0.748408079147
1508712060251781831,data,1,4,0,166.826034546,-460.721221924,-0.427568584681,0.752773463726
1508712060260778416,data,1,4,0,166.826095581,-460.721038818,-0.422337710857,0.757133126259
1508712060282803516,data,1,4,0,166.826171875,-460.72088623,-0.419149339199,0.7597900033
1508712060284647813,data,1,4,0,166.826263428,-460.72076416,-0.414687216282,0.762760877609
1508712060296641054,data,1,4,0,166.82635498,-460.720672607,-0.41196757555,0.764571368694
1508712060303965219,data,1,4,0,166.826522827,-460.72076416,-0.400488942862,0.752689599991
1508712060312272784,data,1,4,0,166.826705933,-460.72088623,-0.393492519855,0.745446920395
1508712060321303900,data,1,4,0,166.826904297,-460.720977783,-0.386421352625,0.742477893829
1508712060330819606,data,1,4,0,166.827056885,-460.721069336,-0.382111668587,0.740668475628
1508712060340395001,data,1,4,0,166.827224731,-460.721130371,-0.377168208361,0.740732967854
1508712060350225191,data,1,4,0,166.827346802,-460.721160889,-0.374155402184,0.740772545338
1508712060365887754,data,1,4,0,166.827468872,-460.721160889,-0.369985282421,0.741949081421
1508712060374098390,data,1,4,0,166.827575684,-460.721160889,-0.36744377017,0.742666304111
1508712060382098711,data,1,4,0,166.827682495,-460.721130371,-0.36305424571,0.744474589825
1508712060391629782,data,1,4,0,166.827774048,-460.721130371,-0.360378950834,0.745576798916
1508712060401769768,data,1,4,0,166.828033447,-460.721405029,-0.342635542154,0.718323886395
1508712060417305715,data,1,4,0,166.828323364,-460.721740723,-0.329396277666,0.702828466892
1508712060426148235,data,1,4,0,166.828598022,-460.722045898,-0.321327090263,0.693384170532
1508712060431749459,data,1,4,0,166.828842163,-460.722290039,-0.313955783844,0.688730955124
1508712060442114136,data,1,4,0,166.829055786,-460.722473145,-0.30946341157,0.685895442963
1508712060454474570,data,1,4,0,166.829238892,-460.722595215,-0.303528726101,0.685563743114
1508712060460989609,data,1,4,0,166.829421997,-460.72265625,-0.297189205885,0.686515271664
1508712060470742454,data,1,4,0,166.829574585,-460.722686768,-0.293325543404,0.687095522881
1508712060481926205,data,1,4,0,166.829727173,-460.722686768,-0.288302749395,0.688548028469
1508712060493283343,data,1,4,0,166.829986572,-460.723022461,-0.271644502878,0.655942678452
1508712060500550893,data,1,4,0,166.830307007,-460.723449707,-0.258597761393,0.637222588062
1508712060511820374,data,1,4,0,166.830596924,-460.723815918,-0.248313784599,0.626713573933
1508712060522896988,data,1,4,0,166.830856323,-460.724121094,-0.242046102881,0.620309054852
1508712060531369555,data,1,4,0,166.831085205,-460.724334717,-0.23588347435,0.61728477478
1508712060544938391,data,1,4,0,166.831253052,-460.724487305,-0.23212775588,0.615442097187
1508712060551477857,data,1,4,0,166.831420898,-460.724578857,-0.22704821825,0.615331947803
1508712060565227634,data,1,4,0,166.831558228,-460.724639893,-0.223952502012,0.615265190601
1508712060570654064,data,1,4,0,166.831680298,-460.72467041,-0.219667509198,0.616065680981
1508712060583242938,data,1,4,0,166.831787109,-460.72467041,-0.217055976391,0.616553723812
1508712060592299211,data,1,4,0,166.831878662,-460.724700928,-0.215464487672,0.616851270199
1508712060602520865,data,1,4,0,166.83215332,-460.725280762,-0.193644955754,0.56261241436
1508712060620281843,data,1,4,0,166.832504272,-460.725982666,-0.17859596014,0.530126750469
1508712060620477940,data,1,4,0,166.832824707,-460.726623535,-0.167327448726,0.510992407799
1508712060634012140,data,1,4,0,166.833114624,-460.727172852,-0.160459756851,0.499331176281
1508712060641712665,data,1,4,0,166.833343506,-460.72756958,-0.154623270035,0.492730855942
1508712060656365318,data,1,4,0,166.833526611,-460.727844238,-0.151066422462,0.488709062338
1508712060663152497,data,1,4,0,166.833679199,-460.728027344,-0.147272899747,0.486741483212
1508712060676072261,data,1,4,0,166.83380127,-460.728179932,-0.144961073995,0.48554289341
1508712060682288911,data,1,4,0,166.833908081,-460.728271484,-0.141546353698,0.485387533903
1508712060693577246,data,1,4,0,167.078384399,-460.728027344,-0.144464343786,0.512359917164
1508712060703119516,data,1,4,0,167.227401733,-460.72769165,-0.145184278488,0.529372572899
1508712060713476952,data,1,4,0,167.318206787,-460.727355957,-0.146242156625,0.539741754532
1508712060723916109,data,1,4,0,167.373580933,-460.727081299,-0.145115464926,0.546631157398
1508712060732211174,data,1,4,0,167.407348633,-460.726867676,-0.142589077353,0.551357090473
1508712060742332409,data,1,4,0,167.427963257,-460.72668457,-0.141189351678,0.554237008095
1508712060776908832,data,1,4,0,167.440551758,-460.7265625,-0.13780233264,0.556629538536
1508712060780465236,data,1,4,0,167.448257446,-460.726470947,-0.135789990425,0.558087408543
