%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1508712071237426743,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,36.0,8.0,96.2200012207,0.612188875675,105.0,18.0,832.0
1508712071256277059,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,54.0,8.0,96.2200012207,0.612188875675,105.0,18.0,712.0
1508712071273561885,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,92.4300003052,0.740800023079,105.0,18.0,632.0
1508712071288411260,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,92.4300003052,0.740800023079,105.0,18.0,832.0
1508712071307375432,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,92.4300003052,0.740800023079,105.0,18.0,824.0
1508712071326118507,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,92.4300003052,0.740800023079,105.0,18.0,824.0
1508712071351407195,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,36.0,8.0,92.4300003052,0.740800023079,105.0,18.0,832.0
1508712071368985723,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,54.0,8.0,92.4300003052,0.740800023079,105.0,18.0,456.0
1508712071389735910,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,88.4400024414,0.756233334541,105.0,18.0,832.0
1508712071411890596,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,0.0,8.0,88.4400024414,0.756233334541,105.0,18.0,824.0
1508712071423099868,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,18.0,8.0,88.4400024414,0.756233334541,105.0,18.0,832.0
1508712071438691024,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,36.0,8.0,88.4400024414,0.756233334541,105.0,18.0,824.0
1508712071459022976,0,42.4439964294,-76.4827728271,23.0,20.0,13.0,54.0,8.0,88.4400024414,0.756233334541,105.0,18.0,816.0
